map in box2d->maps
map0001.dat
-1.35	0.05
-1.35	0.05
-1.35	0.05
-1.35	0.05
-1.35	0.05
-1.35	0.05
-1.45	0.05
-1.45	0.05
-1.45	0.05
-1.45	0.05
-1.55	0.05
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.15
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.25
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.45	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.35
-1.55	0.45
-1.55	0.45
-1.55	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.55	0.45
-1.55	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.45
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-1.45	0.55
-0.25	0.15
-0.25	0.15
-0.25	0.15
-0.25	0.15
-0.25	0.15
-0.25	0.15
-0.25	0.15
-0.25	0.15
-0.25	0.15
-0.25	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-0.15	0.15
-1.25	1.15
-1.25	1.15
-1.15	1.15
-1.15	1.15
-1.15	1.15
-1.15	1.15
-1.15	1.15
-1.15	1.15
-1.15	1.15
-1.15	1.15
-1.15	1.15
-1.15	1.15
-1.15	1.15
-1.15	1.15
-1.15	1.15
-1.15	1.15
-1.15	1.15
-1.15	1.25
-1.15	1.15
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.15	1.25
-1.55	1.95
-1.55	1.95
-1.55	1.95
-1.55	1.95
-1.55	1.95
-1.55	1.95
-1.55	1.95
-1.55	1.95
-1.55	1.95
-1.55	1.95
-1.55	1.95
-1.55	1.95
-1.55	1.95
-1.55	1.95
-1.55	2.05
-1.55	2.05
-1.55	2.05
-1.55	2.05
-1.55	2.05
-1.55	2.05
-1.55	2.05
-1.55	2.05
-1.55	2.15
-1.55	2.15
-1.55	2.15
-1.55	2.25
-1.55	2.25
-1.55	2.25
-1.55	2.35
-1.55	2.35
-1.55	2.35
-1.55	2.35
-1.45	2.35
-1.45	2.35
-1.45	2.35
-1.45	2.45
-1.45	2.45
-1.25	2.25
-1.25	2.25
-1.25	2.25
-1.25	2.25
-1.25	2.25
-1.25	2.25
-1.25	2.25
-1.25	2.25
-1.25	2.35
-1.25	2.35
-1.25	2.35
-1.25	2.35
-1.25	2.35
-1.25	2.35
-1.25	2.35
-1.25	2.35
-1.25	2.35
-1.25	2.35
-1.25	2.35
-1.25	2.45
-1.25	2.45
-1.25	2.45
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.25	0.65
-0.15	0.65
-0.15	0.65
-0.15	0.65
-0.15	0.65
-0.15	0.65
-0.15	0.65
-0.15	0.65
-0.15	0.65
-0.15	0.65
-0.15	0.65
-0.15	0.65
-0.15	0.65
-0.15	0.65
-0.15	0.65
